Date,SMB %,HML %,WML %,Rm %,Rf %,Rm-Rf %
19950316,2.28109897,-0.87078426,0.38405374,-2.47047184,0.04437587,-2.51484771
19950323,1.24062322,-0.13793463,-0.08768119,-1.68788277,0.04319218,-1.73107495
19950324,-0.32658319,0.208131,0.66545295,-0.49262532,0.04319218,-0.5358175
19950327,-0.7996007,0.14363857,-0.32087101,-0.14334364,0.04498429,-0.18832793
19950328,-0.04135254,0.93712927,0.05166677,0.36979572,0.04498429,0.32481143
19950329,0.02959491,0.16664596,0.24457089,-0.65558667,0.04498429,-0.70057096
19950330,0.58693705,-0.92970628,-0.28545227,0.08483446,0.04498429,0.03985017
19950331,-0.63383525,1.10445646,0.02675599,-0.18908364,0.04498429,-0.23406793
19950403,-0.8136303,-0.30100269,0.62129285,0.32170105,0.04498429,0.27671676
19950404,-0.48388043,-0.83143347,-0.26914831,0.88885172,0.04530602,0.8435457
19950405,-1.1339104,0.31922385,0.3920892,1.01795315,0.04530602,0.97264713
19950406,-0.59314242,0.58792508,0.15133016,0.76707529,0.04530602,0.72176927
19950407,0.09894919,0.19384575,-0.35682959,0.4040797,0.04530602,0.35877368
19950410,0.27537491,-1.03139375,-0.2584507,-0.50621165,0.04530602,-0.55151767
19950417,-0.66201127,-0.02227464,0.20660746,-0.19369377,0.04544893,-0.2391427
19950418,-1.15705529,0.89384078,-0.31255835,-1.53997804,0.04544893,-1.58542697
19950419,-0.5846977,-0.69177918,-0.55200733,-1.25845848,0.04544893,-1.30390741
19950420,-0.66206868,-0.02838058,0.24238003,-1.02208414,0.04544893,-1.06753307
19950421,-0.25680358,0.15538829,-0.48530807,-0.09190457,0.04544893,-0.1373535
19950424,0.45129291,-1.23448367,-0.64309923,-1.37817577,0.04498429,-1.42316006
19950425,-0.14246634,-0.532954,-0.98997372,-1.66389507,0.04498429,-1.70887936
19950426,-0.14250183,-0.56062471,-0.66775848,-0.8291288,0.04498429,-0.87411309
19950427,0.67280161,-0.97244312,-0.08077562,-1.50900798,0.04498429,-1.55399227
19950428,0.34397863,-0.63490566,-0.32728886,-1.74879473,0.04498429,-1.79377902
19950502,0.13366871,-0.20594305,-0.08654822,-3.17473223,0.04319218,-3.21792441
19950503,-0.76414282,-1.06053769,-0.6255382,-0.01119962,0.04319218,-0.0543918
19950504,1.86449473,-1.03782786,-0.1554232,1.53585396,0.04319218,1.49266178
19950505,-1.29605935,1.37943373,0.65682745,2.37896491,0.04319218,2.33577273
19950508,0.21516039,-0.78845072,-0.30145886,0.32164715,0.04516306,0.27648409
19950509,-0.19400783,-0.14829133,-0.50482921,0.46296532,0.04516306,0.41780226
19950510,-0.2873601,0.10079351,0.14254363,-0.19492541,0.04516306,-0.24008847
19950512,-0.57979896,-0.13467177,-0.76953499,-1.15667628,0.04516306,-1.20183934
19950515,0.34419401,-0.83615655,-0.04066112,-0.90938925,0.04559179,-0.95498104
19950516,-0.16921028,-1.68372629,-0.74086395,-0.5990829,0.04559179,-0.64467469
19950517,-1.55090409,1.11499954,0.38800815,0.97389538,0.04559179,0.92830359
19950518,-0.9369589,1.00885208,0.47913303,1.55325946,0.04559179,1.50766767
19950519,0.43065469,-0.32041278,0.1555172,0.85095122,0.04559179,0.80535943
19950522,0.58772062,0.33685182,-0.17176462,-1.16552877,0.04559179,-1.21112056
19950523,0.6282914,-0.07734959,0.12838107,-0.34956286,0.04559179,-0.39515465
19950524,0.16121278,0.37474021,0.10875942,-0.46518093,0.04559179,-0.51077272
19950525,-0.57570415,0.40189801,0.07092509,-0.44234529,0.04559179,-0.48793708
19950526,-0.20658495,0.05258993,0.55078378,0.43676733,0.04559179,0.39117554
19950529,-0.11764268,-0.67822393,-0.51327119,-0.1338319,0.04559179,-0.17942369
19950530,0.20140142,-0.85804709,-0.46613323,0.1448302,0.04559179,0.09923841
19950531,-2.2663723,0.2503434,-0.62845662,1.78682536,0.04559179,1.74123357
19950601,-1.41606702,0.6588615,-0.78044378,1.1227793,0.04559179,1.07718751
19950602,0.04457256,1.82938746,1.03917728,0.13021845,0.04559179,0.08462666
19950605,0.21624347,0.36458779,-0.12648059,0.03555527,0.04651913,-0.01096386
19950606,-0.71006355,0.07361681,-0.15236085,0.19975716,0.04651913,0.15323803
19950607,0.60060129,-1.46937595,-0.42076672,-0.0468363,0.04651913,-0.09335543
19950608,0.63025263,-1.18195791,-0.23676493,-0.81195126,0.04651913,-0.85847039
19950609,0.23297877,-0.23104822,0.08368413,-0.44643035,0.04651913,-0.49294948
19950612,-0.15721411,-0.76064275,-0.32238919,-0.79250344,0.04651913,-0.83902257
19950613,-0.57171137,0.14185215,0.76649229,-0.92599976,0.04651913,-0.97251889
19950614,-1.04524,-0.0518421,-0.40161274,-0.08841003,0.04651913,-0.13492916
19950615,-0.08947155,-0.15007115,0.51739832,-0.74997066,0.04651913,-0.79648979
19950616,-0.87084127,-0.11153625,0.21969367,0.35834106,0.04651913,0.31182193
19950619,0.75135513,-0.34117644,-0.06235092,0.6914561,0.04666161,0.64479449
19950620,0.04193515,-0.5194448,0.13596536,0.14480972,0.04666161,0.09814811
19950621,0.30504143,-0.69479888,0.47660445,-0.14795133,0.04666161,-0.19461294
19950622,-0.03698568,-0.13651477,0.11189139,-0.71091087,0.04666161,-0.75757248
19950623,0.25172215,-0.39257635,0.0158753,-0.89178569,0.04666161,-0.9384473
19950626,0.17665506,-0.41723954,0.30954863,-1.82736656,0.04712431,-1.87449087
19950627,-0.20574675,-0.35711027,0.14885495,-0.7643329,0.04712431,-0.81145721
19950628,-1.61526786,0.86992959,-0.21186863,0.66290656,0.04712431,0.61578225
19950629,0.20391205,-0.08970136,-0.06775299,-0.24114218,0.04740879,-0.28855097
19950630,0.08747723,-0.1096048,0.04631586,-0.78676327,0.04740879,-0.83417206
19950703,0.82903154,-0.21246857,-0.13680104,-1.85701336,0.04740879,-1.90442215
19950704,-1.08530348,0.59937195,0.06389441,-1.30288363,0.04740879,-1.35029242
19950705,-0.17981544,0.08740982,0.06257421,-0.06159222,0.04740879,-0.10900101
19950706,-0.54719101,0.25044674,-0.34477337,-0.25272603,0.04740879,-0.30013482
19950707,-0.19398292,0.09338442,-0.2695688,0.50837144,0.04740879,0.46096265
19950710,0.15430829,-0.07534294,-0.0512435,0.38232328,0.04787064,0.33445264
19950711,-0.28454057,-0.66133954,-0.24820323,0.2228196,0.04787064,0.17494896
19950712,-0.92295084,-0.27555278,-0.16188665,1.14588398,0.04787064,1.09801334
19950713,0.29706312,-0.05449953,-0.22563727,1.07550966,0.04787064,1.02763902
19950714,0.57540742,-0.88131454,-0.15678012,1.60509823,0.04787064,1.55722759
19950717,1.34934127,1.74273878,-0.04364679,2.41313765,0.04879274,2.36434491
19950718,1.29615545,0.1813953,-0.31964001,0.60105796,0.04879274,0.55226522
19950719,-0.23847107,0.26478717,-0.45014667,0.20257847,0.04879274,0.15378573
19950720,0.15560966,0.37248867,0.2148773,0.84155831,0.04879274,0.79276557
19950721,0.42830738,-0.90501536,-0.30394962,-0.19391585,0.04879274,-0.24270859
19950725,-1.25173767,-0.64754565,0.30447219,1.25722928,0.04879274,1.20843654
19950726,-2.45252942,1.48929598,0.43517053,0.75450043,0.04879274,0.70570769
19950727,-0.96905254,-0.26107487,-0.15808854,-0.6513094,0.04879274,-0.70010214
19950728,0.58065861,-1.13637608,0.17840429,-2.48981436,0.04879274,-2.5386071
19950731,1.25688455,0.06972432,0.45853207,-0.85533598,0.04801264,-0.90334862
19950801,-0.30090327,-0.62499733,0.0413107,-0.16887002,0.04801264,-0.21688266
19950802,-0.83363339,0.08879166,0.42313535,0.98820277,0.04801264,0.94019013
19950803,1.03247811,-0.33788587,-0.31675466,-0.99801544,0.04801264,-1.04602808
19950804,-0.81102743,-0.28329539,0.51109204,-0.05376352,0.04801264,-0.10177616
19950807,0.56401825,-0.16890735,0.39641929,-0.18275547,0.04772859,-0.23048406
19950808,0.23072467,-0.42455054,1.05909744,-0.79523228,0.04772859,-0.84296087
19950809,-1.07275265,-0.71082178,-0.67343509,0.26784,0.04772859,0.22011141
19950811,-0.29666609,-0.5974249,0.77483168,-0.48126137,0.04772859,-0.52898996
19950814,1.47905543,0.59898317,0.31892313,-0.07263011,0.04772859,-0.1203587
19950816,-0.01980019,-0.68196574,-0.02597445,0.24515821,0.04772859,0.19742962
19950817,-0.25271782,-0.2841381,0.42350188,0.08914723,0.04772859,0.04141864
19950821,0.28614263,-0.37851509,0.41569738,0.05005606,0.04758649,0.00246957
19950822,-0.22784749,-0.3642394,0.32910423,-0.55645967,0.04758649,-0.60404616
19950824,0.00619025,-0.38501447,0.6169805,-0.72039734,0.04758649,-0.76798383
19950825,-0.11097778,-0.06094907,0.43235553,-0.97555695,0.04758649,-1.02314344
19950828,1.00312968,0.55334689,0.07989357,-0.49782996,0.04740879,-0.54523875
19950831,-0.82546415,0.96230342,0.46295669,-0.25409582,0.04740879,-0.30150461
19950901,-0.13011428,-0.06132403,0.05345018,-0.01070233,0.04740879,-0.05811112
19950904,0.29717073,-0.24052574,0.33679818,-0.22893382,0.04726658,-0.2762004
19950905,0.7904028,-1.56005236,0.04076369,-0.71394943,0.04726658,-0.76121601
19950906,-1.44744694,0.34768814,-0.30429002,0.41973709,0.04726658,0.37247051
19950907,0.13221574,0.1210542,0.21226396,0.41964602,0.04726658,0.37237944
19950908,-0.48783114,0.60501111,0.11741438,0.31243529,0.04726658,0.26516871
19950911,0.48158723,-0.06973548,-0.16750171,0.37749791,0.04726658,0.33023133
19950912,0.67259942,-0.3112348,-0.13818679,-0.16171843,0.04726658,-0.20898501
19950913,0.41995343,0.08828573,0.09111369,-0.46321466,0.04726658,-0.51048124
19950914,-0.37102702,-0.25483605,0.01735432,0.17760697,0.04726658,0.13034039
19950915,-0.50999267,0.74803833,0.07923812,0.11656944,0.04726658,0.06930286
19950918,0.04355773,-0.08832791,-0.08552741,-0.16115567,0.04726658,-0.20842225
19950919,-0.28297603,-0.33092518,-0.03601305,-0.24640863,0.04726658,-0.29367521
19950920,-1.07865477,0.41927,-0.16118151,0.11918053,0.04726658,0.07191395
19950921,-0.26160851,-1.11199515,0.57913314,0.13934539,0.04726658,0.09207881
19950922,-0.43688784,-0.14115096,0.62684116,0.31924901,0.04726658,0.27198243
19950925,1.09749379,0.27711746,0.32307298,1.635588,0.04772859,1.58785941
19950926,0.17859194,0.05309956,0.16065472,0.61307684,0.04772859,0.56534825
19950927,1.2962327,-0.38141036,-0.1560045,-0.84762045,0.04772859,-0.89534904
19950928,-1.20679404,1.09924653,-0.11769076,-0.37855734,0.04772859,-0.42628593
19950929,-1.15920729,0.68561549,0.80630733,0.37577403,0.04772859,0.32804544
19951004,-1.58364939,0.1459581,0.61006048,0.70893165,0.04772859,0.66120306
19951005,-1.0385135,-0.17384245,-0.10988869,0.38632911,0.04772859,0.33860052
19951006,-1.13486102,1.08969129,-0.48100148,1.16080984,0.04772859,1.11308125
19951009,1.43355634,0.48146821,-0.78193547,0.75763014,0.04772859,0.70990155
19951010,0.43126413,-0.00452072,0.13993923,-0.44101399,0.04772859,-0.48874258
19951011,-0.42153993,-0.07285873,0.01224606,-0.1648345,0.04772859,-0.21256309
19951012,-0.04163719,0.35898115,-0.08497473,-0.26480392,0.04772859,-0.31253251
19951013,-0.80618735,0.34511844,0.40756521,0.03169879,0.04772859,-0.0160298
19951016,-0.10738418,-0.7867868,0.1928255,-0.61183846,0.04801264,-0.6598511
19951017,-0.21469841,-0.61536741,0.33941994,-0.43327442,0.04801264,-0.48128706
19951018,-0.64384521,-0.74529528,0.13953771,-0.22998669,0.04801264,-0.27799933
19951019,0.19602311,-0.90186011,0.47297713,-1.04122934,0.04801264,-1.08924198
19951020,0.63876755,-0.79361981,0.09690221,-1.04385065,0.04801264,-1.09186329
19951023,1.71925982,1.47279637,-0.84624714,0.24385133,0.04819007,0.19566126
19951026,0.4822853,-0.45365511,0.99912699,-1.59828912,0.04819007,-1.64647919
19951027,-1.02951312,-0.09760105,0.10546302,0.21947735,0.04819007,0.17128728
19951030,0.02352057,0.52242263,0.34673432,-0.34656533,0.04847379,-0.39503912
19951031,-0.26791719,-0.08941328,0.46545809,-0.50727547,0.04847379,-0.55574926
19951101,-1.04760085,-0.46215546,0.70769561,0.72515471,0.04847379,0.67668092
19951102,0.32413904,0.32950893,-0.32326542,0.02784938,0.04847379,-0.02062441
19951103,0.06617403,-0.60487809,0.48678802,-0.14599088,0.04847379,-0.19446467
19951106,0.53403188,-0.13094588,0.2555024,-0.95370531,0.04879274,-1.00249805
19951108,0.22791128,-0.17767988,-0.21571714,-1.92647593,0.04879274,-1.97526867
19951109,-0.50046983,0.28304893,0.47168585,-1.83689706,0.04879274,-1.8856898
19951110,0.25497876,0.10881184,0.30885431,-0.94432904,0.04879274,-0.99312178
19951113,0.05481919,0.53774732,-0.00265546,-2.57215534,0.04879274,-2.62094808
19951114,0.5808028,1.24093389,-0.36091662,-1.30038469,0.04879274,-1.34917743
19951115,-0.36102495,-0.45709923,0.26056124,1.18593636,0.04879274,1.13714362
19951116,0.08539627,0.58228462,-0.47144817,-0.0655885,0.04879274,-0.11438124
19951117,0.49003451,0.0535045,0.23754985,-1.5144927,0.04879274,-1.56328544
19951120,-0.16863741,-0.7909535,0.81688308,-0.44205338,0.04879274,-0.49084612
19951121,0.52537053,-0.53694824,0.55211505,-1.34256237,0.04879274,-1.39135511
19951122,-0.03573047,0.74922889,-0.18839976,-1.6024707,0.04879274,-1.65126344
19951123,0.20246957,0.5044232,-0.19461333,-2.13462793,0.04879274,-2.18342067
19951124,-1.60967167,-0.48842641,-0.29920374,1.90170051,0.04879274,1.85290777
19951127,0.94747761,-0.55460341,-0.60143198,0.91685706,0.04879274,0.86806432
19951128,0.78733624,0.24414707,-0.27632522,-1.48794387,0.04879274,-1.53673661
19951129,1.02552427,-1.59655655,-0.02309642,-1.37645946,0.04879274,-1.4252522
19951130,-1.42666182,-0.73443364,0.86980138,1.33176532,0.04879274,1.28297258
19951201,-0.34047049,0.40677073,-0.06959549,1.06684199,0.04879274,1.01804925
19951204,1.00295202,0.68012046,-0.20942539,0.20821764,0.04879274,0.1594249
19951205,-0.28001109,-0.02970853,0.70485063,-0.17922197,0.04879274,-0.22801471
19951206,-0.93637498,0.14677349,-0.46397109,1.09441602,0.04879274,1.04562328
19951207,-0.68152177,-0.37481371,0.20596841,1.66656513,0.04879274,1.61777239
19951208,1.2340458,0.34399577,-1.22980734,0.10529589,0.04879274,0.05650315
19951211,0.34688302,-0.35235279,0.32914634,-1.17310432,0.04879274,-1.22189706
19951212,0.12501221,-0.17053286,0.46997503,-0.34658044,0.04879274,-0.39537318
19951213,-0.51796291,-0.17089766,0.22588876,0.30892495,0.04879274,0.26013221
19951214,0.20422732,0.05609458,-0.63766696,-0.20900115,0.04879274,-0.25779389
19951215,-0.3839319,0.1630362,0.38210407,-0.24129654,0.04879274,-0.29008928
19951218,-0.57818772,-0.33266222,0.49498529,-0.38872316,0.04879274,-0.4375159
19951219,-0.38193327,-0.26107613,0.51131248,-0.40462067,0.04879274,-0.45341341
19951220,-0.72176409,-0.24328606,0.78290305,0.03223511,0.04879274,-0.01655763
19951221,-0.68271562,-0.88755201,0.54749343,0.67192159,0.04879274,0.62312885
19951222,0.27277066,-1.00528004,0.3285043,0.60606841,0.04879274,0.55727567
19960101,0.27966744,0.04164633,-0.50322375,0.52727595,0.04879274,0.47848321
19960102,0.0326431,0.01429417,0.45639119,-0.38419288,0.04879274,-0.43298562
19960103,-0.33985211,0.49401081,0.212829,-0.46014557,0.04879274,-0.50893831
19960104,0.13036885,-0.43707814,0.45381402,-0.74403208,0.04879274,-0.79282482
19960105,-0.04294793,-0.26961631,0.56730497,-0.61508891,0.04879274,-0.66388165
19960108,-0.09745667,-0.38531383,0.76781536,-1.32401396,0.04879274,-1.3728067
19960109,-0.59051902,-1.43310484,1.74091842,-0.73940761,0.04879274,-0.78820035
19960110,0.59203007,0.29109208,-0.34104172,-0.19565643,0.04879274,-0.24444917
19960111,-1.13739418,0.00972297,0.23570941,0.20011305,0.04879274,0.15132031
19960112,0.19935856,-0.1157269,-0.26089213,0.2166101,0.04879274,0.16781736
19960115,-0.62898624,-0.05250803,0.03098379,0.02043751,0.04879274,-0.02835523
19960116,-0.34761253,0.26188458,0.32595324,-0.32766255,0.04879274,-0.37645529
19960117,0.24823175,-0.09728146,0.70389377,-1.0850394,0.04879274,-1.13383214
19960118,-0.39026803,-1.03987007,0.8516613,-0.93371977,0.04879274,-0.98251251
19960119,-0.69176088,-0.13279451,1.02207562,-0.71384651,0.04879274,-0.76263925
19960122,-0.72356916,-0.51989653,0.58896284,-0.20271291,0.04879274,-0.25150565
19960123,0.24980441,0.02364817,0.83207663,-0.83435758,0.04879274,-0.88315032
19960124,-0.08020815,0.07318104,0.97428834,-1.4553333,0.04879274,-1.50412604
19960125,-0.81885542,-0.6089268,0.97361972,-0.50880463,0.04879274,-0.55759737
19960129,-0.7648561,-0.12444223,0.30014179,0.54886591,0.04879274,0.50007317
19960130,-0.665761,0.17194346,-0.86799753,1.15175975,0.04879274,1.10296701
19960131,0.31235414,-0.83935979,-1.27190692,0.93133362,0.04879274,0.88254088
19960201,-0.54347031,-0.64320648,0.81008497,1.48031599,0.04879274,1.43152325
19960202,-1.58146584,0.0579416,0.32066369,4.37239214,0.04879274,4.3235994
19960205,1.02572793,-0.02131751,-1.04244635,2.49806556,0.04879274,2.44927282
19960206,2.73702498,-0.20268674,-1.37124557,-0.9752428,0.04879274,-1.02403554
19960207,-2.15312918,-0.73772639,1.92192418,-0.19387279,0.04879274,-0.24266553
19960208,-3.36448291,-0.23032319,-0.24910505,3.33385183,0.04879274,3.28505909
19960209,-2.19323,0.14802358,-0.59283965,4.13366415,0.04879274,4.08487141
19960212,0.18226294,0.73985835,-5.36956752,2.09526547,0.04879274,2.04647273
19960213,-1.22062784,-0.52346574,2.19735335,0.60220691,0.04879274,0.55341417
19960214,-0.56541471,-0.61715889,-1.25898614,2.33726962,0.04879274,2.28847688
19960215,1.51305988,-0.69305103,0.41020664,-0.51589418,0.04879274,-0.56468692
19960216,0.169588,-0.34208029,1.50666777,-1.80311462,0.04879274,-1.85190736
19960219,1.5911847,-0.51217853,0.16578445,0.37640096,0.04879274,0.32760822
19960220,0.6897911,-0.25652572,-0.1869975,-0.79648341,0.04879274,-0.84527615
19960222,-0.50412044,-0.98880971,0.13564012,0.9117354,0.04879274,0.86294266
19960223,-0.05464095,-0.31858435,-1.5144323,0.23193968,0.04879274,0.18314694
19960226,-1.57463973,0.16654661,-0.926498,1.19284329,0.04879274,1.14405055
19960227,0.16050411,-0.56089499,-1.00874485,-0.40473892,0.04879274,-0.45353166
19960228,0.03346719,-0.30868394,-0.37217102,-0.80469218,0.04879274,-0.85348492
19960229,1.14127326,-0.17392054,-0.237972,-2.36804832,0.04879274,-2.41684106
19960301,-2.02446553,-1.23009351,2.32897465,-0.25474769,0.04879274,-0.30354043
19960304,0.08006455,-0.18167391,-1.14939607,0.37185709,0.04879274,0.32306435
19960306,-0.74510381,-0.17271587,1.10185991,0.05999582,0.04879274,0.01120308
19960307,0.07543185,-0.26103175,-0.16526577,-0.4513881,0.04879274,-0.50018084
19960308,0.20093574,-0.40748426,0.36710459,-0.75525899,0.04879274,-0.80405173
19960311,-0.14132171,-0.05421174,0.92414574,-1.44562507,0.04879274,-1.49441781
19960312,-0.63928505,-0.81327235,0.69532336,-0.46996398,0.04879274,-0.51875672
19960313,-1.63755767,0.0509344,0.8794275,0.91942513,0.04879274,0.87063239
19960314,-0.15393161,-0.41686328,0.62775565,0.25594795,0.04879274,0.20715521
19960315,0.34699035,-1.1370343,0.41603195,-0.73318409,0.04879274,-0.78197683
19960318,0.69883233,1.04547298,-0.29289626,-1.09121106,0.04879274,-1.1400038
19960319,0.318,-0.71709416,0.18963097,-0.86936403,0.04879274,-0.91815677
19960321,-0.96344391,-0.06860116,0.23626579,0.42000592,0.04879274,0.37121318
19960322,0.08112347,0.21842734,-0.07232982,-0.50236416,0.04879274,-0.5511569
19960325,-0.3731759,-0.62895336,0.89961797,-0.17000953,0.04879274,-0.21880227
19960326,-0.42216816,-0.21615005,0.79895564,-0.02590251,0.04879274,-0.07469525
19960327,-0.38951228,-0.89157941,0.87197459,1.15355846,0.04879274,1.10476572
19960329,0.58734322,-0.61301345,-0.38392418,1.19030714,0.04879274,1.1415144
19960402,-1.22238849,-0.13803299,-0.39091938,1.3455774,0.04879274,1.29678466
19960403,-0.42824622,0.34623811,0.04106008,0.52228987,0.04879274,0.47349713
19960404,-0.07333678,-0.07889408,-0.34243971,-0.32080115,0.04879274,-0.36959389
19960405,-0.9132381,0.30733014,-0.07707976,0.79281469,0.04879274,0.74402195
19960408,-1.38804214,0.77047934,0.88488379,1.0714162,0.04879274,1.02262346
19960409,0.36943655,-0.4687072,0.22919186,-0.08395461,0.04879274,-0.13274735
19960410,0.30676021,-0.20158131,0.05587452,-0.55667688,0.04879274,-0.60546962
19960411,-0.08067749,-0.376148,0.47462552,-0.34215295,0.04879274,-0.39094569
19960412,-1.30610512,0.37580581,0.86897149,0.418843,0.04879274,0.37005026
19960415,-0.31684443,-0.30300806,0.34841332,1.37530717,0.04833196,1.32697521
19960416,-0.78657298,-0.30368983,0.47995859,0.67430016,0.04833196,0.6259682
19960417,-1.1046789,-1.76414481,1.19877568,2.45459898,0.04833196,2.40626702
19960418,-1.7865348,2.43355762,-0.43907964,1.78840826,0.04833196,1.7400763
19960422,0.79944213,0.75128708,-1.11338216,-0.084018,0.04762202,-0.13164002
19960423,-1.03671381,-0.30127381,0.7504334,-0.1145738,0.04762202,-0.16219582
19960424,-2.97141645,-1.17518253,2.0613856,2.97184209,0.04762202,2.92422007
19960425,0.65906581,-0.35971997,0.15529808,-0.04066313,0.04762202,-0.08828515
19960426,0.44054811,-0.24816473,-0.30586639,-1.66268593,0.04762202,-1.71030795
19960430,-0.01550669,-0.65540322,0.99152435,0.78829649,0.04691082,0.74138567
19960502,0.15491369,-0.93332815,0.29529521,0.23758388,0.04691082,0.19067306
